"","numFeatures","numIterations"
"1",3.49027940603948,2.85481921012371
"2",3.02185088483202,1.65713768901499
"3",2.85481921012371,1.46044177866949
"4",3.04126566137169,2.11006608355401
"5",1.65713768901499,2.08945034286539
"6",1.46044177866949,3.49027940603948
"7",2.11006608355401,3.02185088483202
"8",3.04035936633765,3.04035936633765
"9",3.03116978776172,3.04126566137169
"10",2.08945034286539,3.03116978776172
